id,flatform,ticker,title,content,comment_time,stock_name,quantity,transaction_type,price_per_share,transaction_date,profit
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
102448154,toss,005930,작년 10월 14일에 첫구매 두번째구매 25일,-10000원 대에서 드디어 -2000원 찍었습니다 축하의 말씀 한마디씩 나누어주세요,2025-03-17T10:33:22+09:00,삼성전자,1.0,구매,56000.0,10월 25일 11:01,
102448134,toss,005930,익절,손꾸락이 근질거려서 전량매도,2025-03-17T10:33:09+09:00,삼성전자,300.0,판매,57500.0,3월 17일 10:03,"+599,332원 (3.6%)"
102448018,toss,005930,,튀어,2025-03-17T10:31:54+09:00,,,,,,
102447978,toss,005930,,구조하러 와주는 건가???,2025-03-17T10:31:30+09:00,,,,,,
102447938,toss,005930,,줄때 먹고 빨리 빼라,2025-03-17T10:31:06+09:00,,,,,,
102447896,toss,005930,,,2025-03-17T10:30:35+09:00,,,,,,
102447850,toss,005930,,6만원가겠나?,2025-03-17T10:29:58+09:00,삼성전자,15.0,판매,57500.0,3월 17일 10:02,"+38,000원 (4.6%)"
102447806,toss,005930,,64층좀 와주라,2025-03-17T10:29:24+09:00,,,,,,
102447686,toss,005930,바보같지만,다시 오겠습니다..,2025-03-17T10:28:27+09:00,삼성전자,50.0,판매,57500.0,3월 17일 10:04,"+212,000원 (7.9%)"
102447684,toss,005930,,아싸~~1700원만 더 올라라~~~~팔게,2025-03-17T10:28:25+09:00,,,,,,
102448510,toss,005930,,제발 6층 올라와줘....! 이리 올라도 물려있어ㅜㅜ,2025-03-17T10:36:55+09:00,,,,,,
102448498,toss,005930,오늘 젠슨황이,기조연설이서 입털어서 올라간거다 호재없다 내린다,2025-03-17T10:36:46+09:00,,,,,,
102448434,toss,005930,,58000에 걸어놨음요.안팔리면 말구~~~,2025-03-17T10:36:15+09:00,,,,,,
102448366,toss,005930,,지금 들어가면 떨어지겠지요….?,2025-03-17T10:35:40+09:00,,,,,,
102448344,toss,005930,,올랏다 내렷다 단타장,2025-03-17T10:35:31+09:00,,,,,,
102448322,toss,005930,,기회줄때 안팔고 내일 후회해라 ㅋ 6만 쉽게 안간다,2025-03-17T10:35:15+09:00,,,,,,
